text,sentiment,label
Hatred and terrorism is bound to win Cause this is the unjust place we live in #DrKafeel_ko_RihaKaro #DrKafeelKhan #worldagainst_CAA_NRC_NPR #USAAgainstCAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC #Kashmir #BJP #CAA_NRCProtests,0.4681818181818182,1
This is from today's anti CAA protests in Jaipur. So many people! #CAA_NRC_Protests,0.625,1
Yeah ..,0.0,0
"No CAA, NRC NPR",0.0,0
The 5 Step Game of NPR+CAA+NRC by Yogendra Yadav | Extra Idea https://youtu.be/tAURBzy-Yu4 via @YouTube,-0.2,-1
Then why u suspend our accounts ☹️.. चल झूठा 😒😒,0.0,0
"Shamed ! Former Finance Minister @PChidambaram_IN who himself is involved in many crimes. He advises students on the new laws CAA, NRC and NPR on Indian Society at New Delhi JNU Campus. ",0.19318181818181818,1
"@CMOTamilNadu @mkstalin : what are we going to do about this? We are not some hindutva state, we are #tamilnadu #CAA_NRC_Protest @arivalayam @SeemanOfficial @maiamofficial @NaamTamilarOrg",0.0,0
Strongly supporting 👍 #CAA_NRC_NPR 🤘,0.25,1
Several clauses of CAA&amp; NRC are against the Indian constitution. They shall be redrafted,0.0,0
Wonderful anecdotes,1.0,1
I heard that Love is blind...but here Love is too short n tiny....ofcoz it's nothing at front of $740Min,0.3333333333333333,1
Raise your voice against BJP and remove the #RapRaj https://theprint.in/india/in-gujarat-college-68-girls-forced-to-remove-underwear-to-prove-they-werent-menstruating/365310/ @MoinuddinIshati #WorldAgainst_CAA_NRC_NPR,0.0,0
I oppose CAA NRC NPR and my Indian people’s also Oppose this. Street wise protest running from last 58 days. Governaments still silent. #worldagainst_CAA_NRC_NPR,0.2333333333333333,1
"CAA-NRC-NPR, part of Hindutva project: N. Ram ",0.0,0
Do you know 31 questions of NPR?? How could you give answer of all these questions??? Understand chronology and raise your voice against #CAA_NRC_NPR #WorldAgainstCAA_NRC_NPR #MumbaiAgainstCAA_NPR #USAAgainstCAA_NRC_NPR #CAAProtest,0.0,0
"Hola, you can read it here: Thread by @19SunSunny: Read carefully, why #CAA_NRC are the last chance for India's existence #Thread on story of… https://threadreaderapp.com/thread/1208317333174935553.html. Have a good day. 🤖",0.19999999999999998,1
#WorldAgainstCAA_NRC_NPR I strongly OPPOSE CAA nrc and NPR,0.4333333333333333,1
#Nation Against CAA_NRC_NPR,0.0,0
Thank you ☺️,0.0,0
So is the fathers love ❤️,0.5,1
@chennai police की बरबरियत Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests ,-0.1875,-1
@चेन्नई पुलिस की बरबरियत Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests ,-0.1875,-1
CAA protests: Deoband administration in UP asks residents in Muslim colonies to remove national flag https://amp.scroll.in/latest/953124/caa-protests-deoband-administration-in-up-asks-residents-in-muslim-colonies-to-remove-national-flag?__twitter_impression=true #CAA_NRC_Protests,0.0,0
"Protests continued overnight at key location including, Trichy, Pondicherry, Coimbatore, Madurai, Sivagangai, Thiruvannamalai, Tirupur and Erode with people demanding the release of those who have been detained by the #Chennai Police. #CAA_NRC_Protests ",0.0,0
"For those who aren't Tamil, the woman in the video is detailing her experience of police atrocity, of women getting dragged by their hair, etc. And of how she was detained along with her little child (seen in video) despite her protest. #Chennai #PoliceBrutality #CAA_NRC_Protest ",-0.1875,-1
HUGE RALLY by women against #CAA_NRC_NPR from #ShahiEidgah protest to #azadmarket to #filmistan &amp; #jhandewalan DELHI 🎥:Baricci @bariccikhan (Bilal Khan) @BhimArmyChief @ReallySwara #ShaheenBagh #baricci @anuragkashyap72 @ndtv @ravishndtv @PDWKB @jamiamillia_ @AMUJournal,0.4000000000000001,1
NPR 'no entry' signs in Old City http://epaper.deccanchronicle.com/articledetailpage.aspx?id=14572856 #CAA_NRC_NPR #Census2020 #Hyderabad #OldCity #Enumerator #Protest ,0.1,1
CAA protesters in lurch over permission http://epaper.deccanchronicle.com/articledetailpage.aspx?id=14573153 #CAA_NRC_NPR #Protest #women #Police #Hyderabad #Telangana,0.0,0
"@M_PRACHA at the protest of Shahi Eidgah in solidarity with the women against #NRC #CAA ,Today. Video by Baricci @bariccikhan (Bilal Khan) #ShaheenBagh #shahieidgah #baricci #CAA_NRC_Protests @BhimArmyChief @ndtv @ravishndtv @PDWKB #CAA_NRC_NPR @jamiamillia_ @AMUJournal",0.0,0
"@M_PRACHA at the protest of Shahi Eidgah in solidarity with the women against #NRC #CAA ,Today. photo by Baricci @bariccikhan (Bilal Khan) #ShaheenBagh #shahieidgah #baricci @BhimArmyChief @ndtv @ravishndtv @PDWKB @jamiamillia_ @AMUJournal",0.0,0
Tamil Nadu police violence and brutality against protestors in #Chennai #Washermanpet has now triggered midnight statewide protests. Trying to retweet amplify whatever I see on my timeline #CAA_NRC_Protest ,0.0,0
The protest should continue until TN declares it won't implement NRC and CAA,0.0,0
By holding the National Flag the students of World's renowned Islamic Institute Darul Uloom Deoband participating in #ShaheenBagh Of #Deoband #deobandagainstcaa_nrc_npr #CAA_NRC_NPR_Protests #CAA_NRC_Protest ,0.0,0
"As few bogus terms like 'intolerance', 'chowkidar chor hai', 'secularism' given and spreaded by some bollywood #Liberandus failed to uproot modi led #BJP govt. in centre the one going #CAA_NRC_Protests is latest version of very failed 'intolerance' term.",-0.2125,-1
#Chennaiagainst_CAA_NRC People have every right to protest. Police voelnce is inteolerable. They should behave in a civilized way.,0.34285714285714286,1
"BJp needs to rememberno matter how many police defence force you deploy to suppress and oppress the Muslims protest against CAA NRC NPR, Muslims will always out number you. This is their livelihood and existence you question with this black law. Beware their retaliation.",0.16666666666666669,1
Protesters outbreak at midnight after police cracks down on peaceful protesters in Chennai. #NRC_CAA_NPR_Protest #Chennai #NoToNRC,0.04722222222222221,1
"Join the protest against CAA-NRC-NPR please. Unlike Delhi, it will work in favour of @maiamofficial if ground level agitation is created.",0.0,0
"Yet, Amit Shah says... Delhi elections not a mandate against the #ShaheenBaghProtests #CAA_NRC_Protests ",0.0,0
Received via whatsapp. Just look at this!! #Chennai #CAA_NRC_Protests ,0.0,0
"Protests continue overnight at Chennai Trichy, Pondicherry, Coimbatore, Madurai, Sivagangai, Thiruvannamalai, Tirupur and Erode #CAA_NRC_NPR Tag other locations.",-0.125,-1
INDIA want Re-election 2020 INDIA WANTS NEW ELECTION #beingmuslim #india #CAA_NRC_Protests #shaheenbagh #Bb13 #rahulgandhi #IndiaAgainstCAA_NPR_NRC @rahulgandhi @priyankagandhi #bharat,0.16818181818181818,1
"They say that even though the police have released over 100 anti-CAA protestors from custody, they will continue to protest as this is a fight against discrimination by the govt. P.S: Sorry for the bad audio. (2/2) #Chennai #Washermanpet #Police #AntiCAA #CAA_NRC_NPR",-0.5999999999999999,-1
"Listen to what women in Washermanpet has to say. Like I said, many are believing the rumour that 2 people lost their life due to the clashes. Apart from that, they say this protest is not just against what Chennai police did but also about larger issue of CAA and NRC. (1/2) ",0.125,1
"Well,if these brain washed have seen a ghost of NRC when there is absolutely nothing for Indian Muslims to worry in CAA,why should anybody care for their made up protest?Hallucination has no solution",0.2,1
I support CAA and NRC .also NPR. Nobody has power to stop the proceedings by protest.,0.0,0
"One hour ago Chennai police made a brutal lathi charge on protestors who protest protest against CAA NRC &amp;NPR. PROTEST Continues. Location - Washermenpet, Chennai #SosChennai #CAAProtest #CAA_NCR_NPRProtest #Chennai #ShaheenBagh #WorldAgainstCAA_NRC_NPR",-0.875,-1
"#CAA_NRC_Protest you shouldn’t have touched us,manhandling women can never be tolerated and ain’t allowed in this land.This is jus the beginning,massive protests to follow.Both the central n state govt ll feel the heat sooner. Land of periyar-No place for devisive politics here. ",0.0,0
https://youtu.be/Z9zUDCRWRE0 From 12 December 2019 till date #CAA #NRC #NPR India's largest Protest Movement link above. #WorldagainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR,0.0,0
"Kerala Rajbhavan to be stand still on 25th & 26th Feb 2020. Protest against NPR , NRC, CAA By Welfare Party of India",0.0,0
"Police are doing them work, CAA is law of land and NRC is not discussed. Why then protest? If anyone creat unbalance in society then they have to go thru some fun like in video.",0.3,1
@asadowaisi #delhi need answer why you or your party is funding #ShaheenBagh #CAAProtest #nrc_caa_protests disclose source of funds Why media is silent @ArvindKejriwal @rss @anjanaomkashyap @iarnsdorf @indiatvnews @SikhNet @Sribanglasahib @SisGanjSahib Need to intervene &amp; judge,0.0,0
Film Actor Nasiruddin Shah Protest against CAA/NPR/NRC at Bilal Bagh in #Bengaluru. #CAAPROTEST #CAA #NRC #CAA_NRC_NPR #SayNoToCAA,0.0,0
"Hundreds of people gathered to protest against the CAA and NRC at Vannarpettai in Chennai on Friday, 14 February. @smitha_tk",0.0,0
"If @narendramodi Ji come at #ShaheenBagh , I will feed them biryani with my own hands. . . Mohabbat mein.❤ #worldagainst_CAA_NRC_NPR #MumbaiAgainstCAA_NPR #IndiaAgainstCAA_NPR_NRC #CAA_NRCProtests #CAA_NRC_Protests #CAAProtest",0.6,1
Protests erupt all over #TamilNadu against Chennai police's crackdown on Anti #CAA_NRC_NPR protesters this evening at Washermanpet. Protests happening in multiple cities. ONE DEAD ,-0.1,-1
"What i meant by u people -people who support these kind of mobs either bajrang dal voilence, protest for NRC CAA which got voilent, jihadis and those typical andh bhakts. Btw i saw one of them commenting here stating i have a ""propoganda"" haha He shld c my ""twéets &amp; reply"" or TL",0.2111111111111111,1
Protest against CAA NRC NRP IN Chennai mannady ,0.0,0
Around in 30 districts in chennai anti caa protests are going on right now. #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR #NoToCAA_NRC_NPR,0.2857142857142857,1
"Ratna Pathak at Gandhi Park, Hauz Rani where women have gathered for over 23 days to protest the CAA-NRC-NPR. Sitting there day-in and night-out, through the cold and the rain. #worldagainst_CAA_NRC_NPR @AzmiShabana @NrcProtest @ReallySwara @anuragkashyap72 @ThePeopleOfIN",-0.6,-1
Gradually I can sense something might happen like Delhi incident in Chennai soon. 🌚 #CAAProtest #CAA_NRC_Protests ,0.0,0
200 km chakkajam in just 2 hour in Chennai after police brutality on Chennai protester. Now the game begins✊🏻 #chennaishaheenbagh #CAA_NRC_Protest #chennaibhavangheraao,-0.4,-1
Protests erupt all over #TamilNadu against Chennai police's crackdown on Anti #CAA_NRC_NPR protesters this evening at Washermanpet. Protests happening in multiple cities. @_YogendraYadav @anuragkashyap72 @sushant_says @Mdzeeshanayyub #worldagainst_CAA_NRC_NPR #CAA_NRC_NPR,0.0,0
"#DrKafeelKhan booked under #NSA. 3 former CMs booked under #PSA Activist standing in #CAA_NRC_Protest are charged with Sedition. Other hand Hindutva Outfit can shoot, masterburate or hit anyone but they are free. Is this what democracy is ?",0.09166666666666667,1
Adyar Protest Highlights #Reject_NRC_CAA_NPR https://youtu.be/HKzx3XO4Dy0 via @YouTubeIndia,0.0,0
Addressed many #ShaheenBaghProtests in Delhi today #CAA_NRC_Protests #NRC_CAA_Protest #NRC #nprही_nrcहै #nprही_nrcहै #NPRहीNRCहै #NRC ,0.5,1
"In Tamil Nadu, more than 30 districts started midnight protests after police brutality. ""Neem Ke Pattay Kadhway Sahi, Khoon Toh Saaf Karte Hain"" ~From Manto #SacchaiKiJeet. #ChennaiShaheenBagh #ChennaiAgainst_CAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC ",0.5,1
"This epic 200+ road roll in Tamil Nadu?👊💪 Shows #IndiaAgainstCAA_NPR_NRC #worldagainst_CAA_NRC_NPR #USAAgainstCAA_NRC_NPR @PTTVEnglish @PTI_News stop coining as #Muslims protest, it a national protest all religion against CAA NRC NPR ",0.1,1
2am and the protest continues at Bilal Bagh Bangalore. #BangaloreProtests #CAA_NRC_Protest #BilalBagh,0.0,0
"1: 30 am, Chennai. Sounds of azadi ringing in the air. Hundreds of women gather along with men to protest CAA, NRC. Women here allege being roughed up by the police. #NoCAANoNRC",0.0,0
CAA-NRC: Women protest like shaheen bagh in Gulbarga #CAA #NRC #ShaheenBagh #GulbargaProtest,0.0,0
"@amjedmbt Hyderabad mein CAA/NRC protests ka aur koi bada plan hai ? Police permission nahi deti, unko court ko leke jana padta. Bangalore High Court &amp; Bombay High Court have allowed right to protest overriding police rejection.",0.2019047619047619,1
#NRC_CAA_Protest #ShaheenBagh Europe warns Modi: Don't mess with India's democracy - World News - http://Haaretz.com,-0.175,-1
Don’t mess with the people #CAA_NRC_Protest #Chennai,-0.175,-1
"Chennai: A protest that was held near Mount Road Dargah at Anna Salai, after Police detained protestors demonstrating against #CAA and #NRC in Washermanpet, has been temporarily withdrawn.",0.1,1
"No strategic reason. @BJP4India didn’t know how to tackle CAA NRC protests. @BJP4Delhi didn’t want to work. And no one has the courage to admit, it was Mr Amit Shah’s rash announcement of nationwide NRC that has pushed BJP into a crisis. And they do not know how to get out.",0.0,0
"Protest against #CAA_NRC_NPR outside Indian Embassy, Tehran, Iran. #WorldAgainstCAA_NRC_NPR",0.0,0
Paid member go bjp is doing that not me connect caa and nrc tgen soeak it discriminates bjp said nrc will applied nation wide u know why even out tamil nadu is pritesting police brytality 2 people died we are for the justice in nyt protest,-0.1,-1
Toh retweet karo!! aise he thodi koi desh bhatk godse paida hoga. #DrKafeel_Ko_GoliMaro Kafeel meaning responsible. N yes he is responsible for #CAA_NRC_Protest #GoliMaaroGaddaroko,0.2,1
"I know the impact of #CAA #NRC, question - Let’s talk abt the people who are in the protests today - they will lose the citizenship overnight? just asking! Because u wanted to drill it down to Rajinikanth’s support to CAA/NRC, I am asking why do u think I am not against CAA/NRC?",-0.15555555555555559,-1
Salute to the peopleo TN #Chennai #nrc_caa_npr_protest #CAA_NRC_Protest,0.0,0
#CAA_NRC_Protest Please tell some one to @rajinikanth about this protest and police atrocities on them ,0.0,0
"#SharjeelImam has been slapped by sedition &amp; UAPA for exercising his freedom of expression. Now, #KafeelKhan is hounded by NSA for giving a speech on #CAA_NRC_Protests in Aligarh. These draconian laws are used for quieting down Muslim voices. #DrKafeel_ko_RihaKaro",-0.15555555555555559,-1
"Amit Shah: People can protest peacefully, it's their democratic right. Police: 👇 #CAA_NRCProtests #CAA_NRC_Protest ",0.26785714285714285,1
"Goosebumps! Tamil Nadu awoke at midnight, All over The state more than 30 districts have started midnight protest. #IndiaAgainst_NPR_CAA_NRC #ChennaiShaheenBagh @IndiasMuslims @DalitFeminist",0.5,1
Be focused. This is annual dramatics. #NRC_CAA_Protest,0.0,0
Protest continues at #Washermanpet. Close to 500 people sitting I'm protest and raising slogans against Central govt and demanding immediate roll back off #CAA_NRC_NPR. Protesters says their protest will continue until CAA is revoked. ,0.0,0
"Anti CAA, NRC &amp; NPR protest in Chennai organized by SDPI party, ",0.0,0
